Var1,Var2,Cat1,Cat2,Cat3,Var3,Var4,Var5,Cat4,Var6,Var7,Var8,Target
88.2,105,0,0,1,6.8,13.12,3.2,0,13.97,1047.1,159.8,1
92.8,168,0,0,0,3.7,1.7,2.3,0,13.4,1059.3,199.3,0
96.9,107.8,0,1,1,2,7.2,2.5,0,3.3,1203.1,109.5,1
91.2,101.1,0,1,1,3.4,1.4,2.7,0,4.3,919.9,187.3,0
104.8,136.6,0,0,1,8.5,11.2,2.7,0,23.8,1246.9,184.6,0
110.7,111.5,1,1,1,0.4,22.32,3.1,0,15.73,941.3,82.5,1
125.6,156.7,0,0,0,1.5,12.24,2.2,0,5.83,1064.5,189.6,0
95.4,130.4,0,0,0,1.2,15.76,2.2,0,2.64,1117.4,130,1
112,120.4,0,0,0,3.9,11.04,2.9,0,1.21,1035.6,186.3,1
103.5,117.2,0,0,0,6.5,20.6,2.9,1,2.6,969.7,111.3,0
105.1,119.4,0,1,1,2.4,5.2,2.1,0,11.6,861.1,157.3,0
107.6,138.4,1,0,0,6.1,17.1,2.2,1,3.7,941.8,196.9,0
104.8,101.6,0,0,0,3.7,1.4,3,0,5,1330.4,149.7,0
119.3,152.9,0,0,0,7.6,30.4,2.6,0,1.3,976.9,184.2,0
106.1,164.7,1,1,1,1.9,2.48,2.7,0,13.53,528.5,155.4,1
98.7,115.5,0,1,1,2.7,0.48,2.3,1,7.92,1184.7,180.4,1
92.4,133.8,0,1,1,5.9,5.84,2.3,0,15.73,1153.5,114.3,1
111.8,140.3,1,0,0,2.2,14.8,2.7,1,6.71,856.3,139.5,1
99.3,147.1,0,0,0,5.5,34.3,2.3,1,8.4,945.7,198.2,0
121.4,160.4,1,1,1,1.6,24.72,3.1,0,14.3,847.3,146.1,1
85.7,145.7,0,1,1,7,17.6,2.4,0,14.5,965.2,141,0
104.8,105.3,0,0,0,5.2,9.9,2.8,0,7.1,1026.4,121.4,0
94,165,1,0,1,7.7,1.9,3,1,14.3,1063.4,189.1,0
117.7,123.1,1,1,1,0.9,6.88,3.1,0,3.96,792.5,155,1
76.8,124.1,1,0,0,5.6,3.4,2.1,1,7.6,1393,146.7,0
88.4,140.3,0,0,0,7.3,16.7,2.2,0,10.7,1121.9,125.9,0
90.3,136.8,0,1,1,0.4,30.72,2.5,0,4.51,1251.3,190.7,1
124.3,125.1,0,0,1,3.5,2.24,2.8,0,1.32,842.8,119.9,1
85.7,126.4,1,1,1,2.1,25.1,2,0,4.4,943.9,131,0
93.6,195.1,0,0,0,2,18.1,2.2,0,10.4,1556.5,107.9,0
113.2,148.9,1,0,1,3.7,4.2,2.7,1,4.3,895.8,149.2,0
121.9,202,0,0,1,2.6,29.6,2.6,0,4.73,1083.2,195.7,1
77.4,205.8,1,1,1,3.4,13,3,0,0.2,1068.9,198.5,0
125.5,193.8,0,1,1,6.2,2.88,2.2,0,6.27,802.3,144.8,1
94.6,109.9,0,0,1,1.1,1.5,2.8,0,2.9,999.3,157.4,0
97,118,1,1,1,4.9,22.9,2.8,0,12.5,979,170.1,0
100.7,145.1,0,0,0,3.3,16.3,2.9,1,0.7,1058.4,137.2,0
107.3,169.7,0,0,1,9.7,11.6,2.9,0,19.2,790.7,169.6,0
107.6,159.4,0,0,0,1.7,6.8,3,0,11.11,898.5,139.9,1
96.7,118.8,0,1,1,0.5,8,2.8,0,4.4,1038.4,100.4,0
103.7,100.9,1,1,1,0.3,42.48,3.2,0,6.27,996.3,158.4,1
109.9,161.4,1,1,1,4.4,6.4,2.9,0,20.7,1075.6,189,0
105.6,150.5,0,0,0,2.4,39.84,3.1,0,13.42,1332,172.6,1
91.6,211.1,1,0,1,3,18.8,2.4,1,16.8,1002.7,178.2,0
94,150.5,0,1,1,1.1,21.8,2.8,1,11.8,872,198.6,0
109.9,136.3,1,0,1,11.2,6.4,2.5,1,6.27,1013.5,143.5,1
95.5,143.5,0,0,1,1.9,2.24,2.8,0,7.37,837.4,183,1
78.5,86,0,0,0,3.9,27.2,2.2,0,2.5,1102.1,105.2,0
100.3,135.2,1,1,1,1.1,12.4,2.7,0,0.44,1094.7,153.8,1
103.4,146.3,0,0,0,2.1,45.8,2.8,0,14.6,872.9,114.5,0
110,144.2,0,1,1,2,0.5,2.4,0,7.9,961.8,193.6,0
106.6,131,1,0,1,2.3,2.9,3,1,21.2,896.4,157.6,0
110.6,102.4,1,1,1,2.6,8.3,2.6,0,10.8,1211.7,148.4,0
118,75.3,1,0,0,4.5,21.04,2.9,1,7.26,1098.9,123.1,1
92.8,189.9,1,1,1,12.4,17.5,2,0,8.3,1431.8,147.5,0
97.7,93.1,0,0,0,5.8,2.1,2.3,0,8.5,1328.1,181.8,0
92.1,123.7,1,0,1,3.2,10.6,2.8,1,8.3,982.7,137.9,1
88.1,115.1,0,0,0,4.6,3,2,0,1.5,1102.9,145,0
112.3,99.1,1,0,0,4.3,34,3,1,10.89,756.2,155.6,1
127.5,123.9,0,0,0,4.1,31.76,2.7,0,8.58,1088.3,156.2,1
106.8,186.7,0,0,0,3.3,6.32,2.4,0,19.14,984,153.7,1
112.4,106,0,1,1,1.2,8.16,2.8,0,0.22,1166.9,100.8,1
110,212.8,0,0,1,4.7,10.48,3.2,0,5.39,576.6,161.3,1
109.6,95.1,0,1,1,2.5,21.6,3.2,1,11,783.3,148,1
106.7,152,0,0,1,1.6,4.88,2.3,0,2.42,1129.2,107.2,1
110,135.3,0,0,0,3.8,12,2.7,0,6.6,848.3,81.3,1
86.8,146.6,0,1,1,1.4,23.8,2.3,1,41.1,1216.9,168.5,0
107.2,221.3,0,0,0,2.9,58.16,2.6,0,24.64,1119.9,119.7,1
92.5,183.8,0,1,1,2.5,3.68,3.1,1,3.52,846.1,161.2,1
99.4,108.3,0,0,0,1.5,58.9,2.3,0,5.5,975.8,164.6,0
87.4,146.6,0,0,0,11.3,0.9,3,0,6.9,984.5,167.4,0
92,169.3,1,0,0,2.8,35.8,3,1,21.7,1534,191.8,0
98.1,196.7,1,1,1,1.7,6.72,2.3,0,6.16,1339.5,197.2,1
116.3,169.8,0,0,0,3.4,13.1,2.2,1,8.8,1192.7,116,1
84.6,172.8,0,0,0,5,0.7,2.9,0,4.2,1111.1,177,0
101.4,100.3,0,0,0,5,31.36,3.2,0,9.46,1282,147.1,1
80.6,150.5,0,0,0,10.4,51,2.6,0,2.6,1043.5,159.5,0
102.9,101.6,1,1,1,6.3,19.6,2.6,0,0.22,1133.6,114.4,1
104.4,169.6,0,0,1,11.8,6.8,2.9,0,3.8,890.1,165.7,0
120.7,111,1,0,1,4.7,0.32,2.4,1,0.33,1107.1,144.4,1
99.9,186.9,1,0,1,3.7,2.1,2.5,1,8.8,848.4,178.5,0
119.1,103.8,0,0,0,6.5,35.84,3,0,3.19,732.9,102.7,1
110.9,176,1,0,0,8.6,19.84,3.1,1,8.69,1422.8,134.8,1
103.3,170.1,1,0,1,3.2,15.2,3.2,1,4.4,621.9,196.1,1
91.5,86.5,1,1,1,4,3.9,2,0,4.3,975.1,120.8,0
86.3,180.9,0,0,0,6.3,9.68,2.8,0,6.27,1063.5,151.8,1
79.6,142.1,0,0,1,4,29.1,2.8,0,15,925.8,196.1,0
104.4,159.5,0,0,0,4.5,6.32,2.4,0,1.98,732.9,157.8,1
113.4,145.4,0,1,1,6.2,2.32,3.2,0,15.18,845.4,133.6,1
95.1,134.7,0,0,0,3.5,40,2.9,0,4.2,690.8,132.5,1
110.2,156.8,0,1,1,7.7,8.7,2.4,0,9.6,976.3,106.2,0
73.2,163.7,0,0,1,2.4,54,2.6,0,3.4,861,183.8,0
101.9,98.9,1,0,0,3.7,7.1,2.7,1,7.2,956,111.4,0
83.1,135,1,0,0,2.9,10.9,2.6,1,0.9,990.5,135.6,0
107.2,140.4,0,0,0,3.1,37.8,2.4,0,16.1,977.8,173.5,0
96.4,201.3,1,1,1,7.4,29.52,3.2,0,3.41,907.9,195.8,1
109.3,160.9,1,1,1,7.3,9.2,2.4,0,15.4,1109.5,111.3,0
97.5,92,0,0,1,6.9,6.8,3.2,0,4.73,984.9,82.9,1
119.1,152.3,0,1,1,6.5,42.3,2.6,1,11.3,1069.7,123.2,0
100.4,130.2,0,0,0,3.9,18.88,2.9,0,8.69,939.2,146.1,1
124.8,158,1,1,1,3.3,8.16,3.2,0,1.98,1344.3,190.1,1
104.9,134,1,0,0,2,0.3,2.1,1,8.8,969.4,194.7,0
106.7,128.6,0,0,0,2.1,24.9,2.9,0,1.9,1173.7,168.7,0
122.7,165.1,0,0,0,5.4,20.9,2.7,0,4.9,1045.6,195.9,0
99.7,84.9,1,0,1,2.2,59.04,2.5,1,4.29,858.8,178.9,1
96.5,137.9,1,1,1,4,22.4,3,0,15.18,1269.4,116.2,1
107.9,168.8,1,1,1,5.4,2.8,3.2,0,10.67,966.7,150.7,1
114.3,147.8,1,0,1,7.8,51.1,2.9,1,0.7,1323,112.8,0
119.1,139.4,1,0,0,8.4,55.7,2.9,1,14.8,933.5,107.8,0
113.5,188.5,1,1,1,3,23.2,2.4,0,24.86,863.2,114.7,1
98.5,169.2,0,1,1,2.4,3.12,3,0,4.07,974.2,120.9,1
110.6,144,1,0,1,8.7,0.7,2.8,1,15,1121.7,154.5,0
108.2,143.5,1,1,1,6.1,1.44,2.7,0,8.91,1136.3,90.6,1
95.5,168.8,1,0,1,0.9,10.64,2.6,1,4.95,459.4,115,1
99.1,127.7,0,0,0,1.4,15.1,2.2,0,2.5,512.8,138.7,0
103.6,144.4,1,1,1,0.9,7.76,2.3,0,10.01,958.7,185.1,1
92.9,189.3,1,0,1,1.6,3.5,2.5,1,7.8,1255.2,192.7,1
90.4,91,0,0,0,8.5,4.9,2.4,0,1,1152.6,137,0
95.6,159.9,1,0,1,3.7,15.1,2.4,1,7.9,1487,137.9,0
120.9,176,0,0,1,1.9,26.96,2.5,0,3.63,1120.5,101.7,1
81.7,163.9,1,0,0,13.1,30.2,2.2,1,3.7,1287.8,140,0
112.6,122.7,0,0,0,1.5,5.84,2.4,0,0.44,1396,81.4,0
103.2,184.9,1,1,1,5,2.8,2.7,0,17.93,1248.3,101.2,1
103.4,156.4,0,0,0,3.6,12.7,2.4,0,5.5,687.9,112.9,1
103.8,142.7,0,1,1,0.3,6.72,3.2,0,2.64,1044.5,123.3,1
109.9,133.6,0,0,0,10.6,9.76,3.2,0,1.76,971.4,129.9,1
103.8,186.4,0,1,1,5.6,3.12,2.3,0,6.6,798.4,88,1
99.8,139.7,0,0,1,0.7,17.36,2.3,0,14.08,1097.9,172.2,1
100.8,178.7,0,1,1,7.5,17.5,2.9,1,0.1,1218.7,115.4,0
111.7,192.7,1,1,1,1.6,4.16,3,0,7.92,953.6,195.1,1
106.5,168.1,1,0,1,4.7,13.9,2.8,1,4.7,756.7,164.6,0
114.4,155,1,0,0,4.6,13.7,2.5,1,22.5,1113.3,186.5,0
100.1,110.7,1,1,1,1.7,14.4,3,0,19.03,1139.2,130.7,1
101.9,144.5,0,0,0,2.3,37.2,2.2,0,19.5,1026.3,120.4,1
114.1,214,0,0,0,3.6,3,2.1,0,19.9,992.5,136.1,0
117.5,161.6,0,1,1,12.9,47.5,2.7,1,5.5,760.2,120.8,0
108.1,138,1,0,0,2,10.08,2.6,1,4.51,955.8,149.1,1
103.4,230.3,0,1,1,1.1,17.04,3,0,12.21,964.4,185.8,1
101.2,157.5,1,0,1,9.4,4.1,2.4,1,7.2,1318.7,101.9,0
87.6,184.2,1,0,0,12.2,21.1,2.1,1,10.2,1354.6,155.2,0
96.3,150.4,0,0,0,7.7,10.1,2.1,1,7.3,625.9,145.8,0
105.2,102.5,0,1,1,3,4.16,2.5,0,10.56,988.5,120.7,1
94.8,114.9,0,0,0,1.6,19.44,2.4,0,21.34,1140.1,166.2,1
108.7,170.3,0,0,0,4.6,22.4,2.3,0,19.7,1246.3,186.3,0
119.1,142.1,0,0,0,1.1,8.8,3.1,0,2.97,937.6,146,1
94.3,113.8,0,0,0,1.5,4.32,3,0,28.82,1198.2,184.9,1
110.8,164.4,0,0,0,3.5,0.48,2.9,0,8.03,1388.4,116.3,1
113.8,155.7,0,0,0,4.4,5.4,3,0,7.9,1167,123.8,0
116,163,1,1,1,6.5,30.4,2.7,0,7.9,610.7,154.2,0
91.2,122.5,1,1,1,4.8,62.6,2.3,0,2.6,1003.7,108.8,0
109.9,150.8,0,0,1,1.6,83.5,2.6,0,17.6,1104.1,159.1,0
116.7,193.8,0,0,0,0.7,79.1,2.2,0,1.8,948.8,191.1,1
98.7,119.6,0,1,1,9.3,32.8,2.7,1,18.8,815.7,156.2,0
92.8,136.3,0,1,1,6.4,40.8,2.9,1,2.7,650.7,193.9,0
112.6,169.2,1,1,1,1.4,15.04,2.5,0,5.5,1209.6,96.8,1
118.3,177,1,0,1,0.9,4.56,2.2,1,2.97,1041.9,142.3,1
94.9,151.6,0,0,1,3.1,3.12,3.2,0,26.51,780.2,176.2,1
100.5,197.8,1,0,1,2.5,13.92,3.2,1,14.41,943.3,148.9,1
99.9,133.4,0,1,1,4.5,9.6,2.1,1,12.4,557.5,174.6,0
96,174.5,1,0,0,1.6,9.2,2.8,1,9.2,1393.4,188.8,0
112.2,141.4,0,0,0,3,8.4,2.3,0,9.8,1024.8,173.3,0
109.5,165.6,0,1,1,5.8,4.32,2.7,0,10.23,983.8,109.2,1
105.2,118.2,0,0,0,6.8,0.48,2.9,0,2.86,971.8,163.1,1
93.4,141.7,0,1,1,11.4,6.5,2,0,1.3,945.2,156.4,0
100.3,178.3,1,0,0,0.6,0.8,2.2,1,10.34,871.2,99.8,1
92.3,122.5,0,0,0,2.8,0.16,3.2,0,6.16,1185,112.5,1
119.1,175.4,1,0,0,11,33.3,2.5,1,6.3,906.1,122.2,0
97.1,170.5,0,0,1,6,23.9,2.1,0,13.8,1259.4,110.5,1
99.4,161.4,0,0,0,10.9,2.6,2.8,1,13.5,964.2,191.9,0
104.9,123.8,1,1,1,3.7,26.08,2.8,0,54.12,931.5,156.7,1
97.8,197.8,0,0,0,2,24.24,2.7,0,5.39,727.5,131.3,1
117.4,112.6,0,0,0,2.4,84.7,2.4,0,0.8,1246.6,166.6,0
111.3,218.2,1,0,1,4.7,36.7,2.8,1,6.5,766.9,118.2,0
110.4,164.7,0,0,0,2.5,0.24,3.1,0,6.27,843.5,135,1
115.7,108.6,0,0,0,7.5,12.72,2.2,0,4.84,1063.3,133.4,1
110.9,183.8,0,0,1,4.9,5.44,3.2,0,17.49,1086.2,162.2,1
122.5,107.8,0,0,0,2.7,42.24,2.8,0,1.54,837,184.5,1
101.1,206.6,0,1,1,6.9,35.2,2.8,0,16.7,921.1,186.6,0
104.4,134.3,0,0,0,3.2,6.3,2.6,0,9,1011.9,153.5,0
109.4,218.1,0,0,1,2.5,34,2.2,0,3.3,1427.2,190.2,0
115.2,160.4,0,1,1,6.2,6.7,2.1,1,0,1399.8,138.4,0
89.7,160.1,0,0,0,17.3,5,2.7,1,2.5,1241.2,100.4,0
99.4,154.5,1,1,1,6.3,21.3,2,0,20,757.7,173.2,1
111.6,185,0,0,0,1.4,0.5,2.1,0,3.1,999.5,199.1,0
120.7,129.6,1,1,1,1.8,33.76,2.4,0,12.76,1154.1,198.2,1
108.1,107,0,1,1,0.8,5,2,0,1.8,1172.7,140.8,0
109.1,82.9,0,1,1,6.7,45.44,3.2,1,0.88,953.8,105.7,1
85.2,183.6,0,1,1,5.3,37.6,3,0,2.2,842.8,112.7,0
91.4,176,0,0,0,1.8,13,2.6,0,8.5,897.4,149.8,0
100.1,160.6,0,0,1,4.2,1,2.3,0,12.9,1015.9,130.5,0
104.1,94.3,0,0,0,2.4,1.6,2.3,0,9.68,1050.2,188.2,1
83.5,71.8,1,0,1,4.7,71.4,2.2,1,13.7,1103.9,105.3,0
108.7,138.1,1,1,1,3.5,45.6,2.5,0,7,875,161.6,0
104.5,155.7,0,1,1,9,31.5,2,0,3.2,1143.6,163.5,0
103.9,171.6,0,1,1,3.4,2.5,2.8,1,11,1129.6,159.8,0
106.5,125.3,0,0,0,11.1,1.84,2.9,0,7.7,1463.1,83.3,0
104.3,137.3,0,0,0,11,5.6,2.6,0,9.46,632.5,198.3,1
105.7,104.9,0,1,1,11.9,8.32,2.8,0,5.17,1048.8,198.3,1
116.9,136.6,1,1,1,1.7,22.16,3.2,0,4.73,1607,88.9,1
121.7,132.7,1,0,0,4.7,2.88,2.7,1,1.43,994,153.1,1
104,143.3,0,0,0,7.2,4.08,2.5,0,12.32,886,197.7,0
111.8,131.1,1,0,1,4.9,21.2,2.7,1,4.84,443.5,160.6,1
113.7,91.2,0,1,1,3.7,5.6,2.2,0,13.2,1085.2,169.1,1
98.7,122.3,1,0,1,0.9,3.52,2.3,1,13.64,896.8,176.3,1
97.8,206.7,1,0,0,2.9,6.08,2.8,1,15.62,1088.3,132.1,0
92,138,1,0,1,2,7.2,3,1,15.2,1181,173.5,0
119.1,160.5,0,1,1,5.8,1.2,2.8,0,5.17,1197.6,142,1
111,147,1,1,1,0.7,23.4,2.7,0,2.9,927.4,183.1,0
102.9,143.3,1,0,1,0.1,9.6,2.4,1,13.2,1518.5,147.8,1
90.5,52.9,0,0,1,8.5,40.96,3.1,0,7.26,965.8,162.7,1
103.1,157.7,0,1,1,8.3,2.6,2.6,0,0.8,1106.1,111.4,0
103.2,154,0,0,0,4.7,8.5,2.2,0,10.8,1017.3,168.6,1
86.7,138.5,0,0,0,8.7,19.4,2.9,1,15.3,912.6,137.8,0
93.7,143.1,0,0,1,1,2.6,2,0,27.7,1070.6,126.6,0
94.9,169.1,1,1,1,0.7,26.4,3.1,0,32.67,1163.8,183.1,1
96.9,150.7,1,1,1,0.5,1.6,2.9,0,10.45,830.9,128.4,1
110.7,69.5,1,0,0,2.1,6.5,2,1,4.5,1230.6,105.9,0
114.1,123.8,1,1,1,2.8,7.92,3.2,0,3.3,1056,146.4,1
122.6,130.3,1,0,1,1.8,1.52,2.6,1,11.11,845.7,120.7,1
76.3,152.4,0,0,1,8.8,18.2,2.2,0,9.6,930.6,186.9,0
79.6,169.2,1,1,1,4.6,57.8,2.7,0,27.5,942,195.8,0
89.9,133.5,0,0,0,4.4,5.5,2,1,19.5,899,158.7,0
111.8,79.9,0,0,0,7.3,12.96,2.4,0,6.82,1082.8,100.5,0
110.9,188.4,0,0,0,6.7,26.24,3.2,0,30.25,635.8,179.2,0
124.9,178,1,1,1,2.1,33.84,2.9,0,9.02,1339.4,114.4,1
100.9,120.3,0,0,0,5.2,4.56,2.8,0,0.44,1180.1,157.5,1
86.1,178.3,0,1,1,3.5,22.7,2.2,1,11.7,1320.1,192.2,0
116.5,182.7,0,0,0,7.2,39.04,2.8,0,4.4,1173.1,140.4,1
107.6,111.9,0,0,1,6,4.16,2.6,0,22,747.4,114.5,1
102,127.8,1,0,0,2.7,17.04,2.3,1,1.65,1176,92.8,1
111.8,151.5,1,0,1,1.6,52.32,3.2,1,0.77,890.6,133.4,1
103,152,0,1,1,2.6,27.6,2.4,1,15.1,1137.2,179.7,0
93.5,131.3,0,1,1,7.2,3.12,2.8,0,11.99,1170.3,184.7,1
92.5,76.7,0,0,0,3.1,81.4,2.4,0,5.5,1187,138.8,0
91.1,81.5,0,1,1,2.2,17.2,3,1,10,754.4,163.7,0
105.5,123,0,1,1,0.8,13.6,3.2,0,1.43,1506.8,182.8,1
102.1,140.3,0,1,1,6.9,25.5,2,0,6.1,771.3,126.3,0
106.9,156.9,0,0,0,2.2,18.1,3,1,3.1,1199.8,115.5,0
101.6,153.7,1,0,0,4.3,13.5,2.8,1,4.3,760.8,159.6,0
93,132.1,0,0,0,2.5,13.2,2,0,26.5,671.4,130.8,1
100.4,128.8,0,1,1,5.6,6.48,2.7,1,7.37,1073.6,160.1,1
104.4,102.1,0,1,1,8.5,14.88,2.7,0,2.75,741.3,109.5,1
104.2,128.2,0,1,1,0.4,18.96,2.4,1,0.88,991.4,124.4,1
110.1,119.1,0,1,1,5.5,17.7,2.4,0,10.9,1367.1,106.2,0
101.5,138.4,0,0,0,2.9,6.4,2.2,1,3.2,1010.9,107.5,0
97.1,120.2,0,0,0,3.3,31.04,3.2,0,12.32,874.6,180.4,1
105.4,111,1,0,0,6.5,23.5,2,1,1.1,972.3,134.3,0
103.2,184.9,0,0,0,6.5,25.44,2.3,0,4.62,714.5,171.2,1
104.2,172.2,0,0,0,18.8,6,2.5,0,7.37,1019,131.7,1
85,142.6,1,1,1,6.1,15.92,2.6,0,11.22,1017.3,161.5,1
111.4,176.3,0,0,0,3.1,4.32,2.7,0,14.3,1241.6,196.9,1
82.8,165.3,0,0,0,3,6.4,3,0,5.5,824.6,158.1,0
105.2,141.8,1,1,1,5.8,15.84,2.5,0,0.66,1293.1,113.9,1
111,129.6,0,0,0,3,59.92,2.2,0,1.1,1000.2,189.9,1
123.6,80,1,1,1,3.8,0.5,2.1,0,2.1,1225.1,101.7,0
96,192.1,1,0,1,4.6,14.9,2.4,1,2.3,1214.6,175.7,0
109.9,139.1,0,0,0,6.6,7.84,2.8,0,0.11,956.4,150.2,1
104,89.2,0,0,0,4,1.52,2.9,0,10.89,875.6,159,1
95.2,121.8,0,1,1,8.3,46.88,2.3,0,7.59,803.6,136.8,1
107.7,180.7,0,0,1,8.8,26.7,2.8,0,3.3,1196.2,198.9,0
95.4,134.1,0,0,0,7.7,31.5,2.3,1,0.5,1275.8,116.9,1
111.1,123,0,0,0,8.1,7.4,2.7,1,0.8,620.7,164.3,0
108.2,127,1,0,0,2.7,9.9,3,1,1.5,1288.1,156.8,0
109.2,157.4,0,1,1,3.5,8.8,3,1,15.3,664.2,126.2,0
90.2,156.8,0,0,1,6.1,14.8,2.7,0,12,1423.1,197.4,0
105.7,132.8,0,0,0,6.6,15.8,3,0,7.5,984.2,118.9,0
111.6,172,1,0,0,0.8,0.08,3,1,9.9,909.9,137.7,1
114.3,136,0,0,0,10.7,6,3.1,0,0.77,866.4,96.7,1
93.9,145.9,0,0,0,6.7,5.7,2.7,0,20.9,960.8,113.6,0
91.8,130.2,0,0,0,1.1,13.3,2.8,0,1,873.1,177.3,0
109.1,104,0,0,0,4.6,21.84,2.6,0,2.2,1062,116.8,1
109,73.7,0,0,0,12.9,95.04,3,0,10.45,1016.1,86.9,1
90.9,137.8,0,0,0,8.8,48.5,2.2,1,12.7,1401.9,146.1,0
88.4,137.4,1,0,1,3.6,8,2.9,1,41.3,983.1,149.8,0
94.5,163.4,0,0,0,4,4.4,3,1,9.2,1280,143.5,0
100.2,146.4,0,0,0,5.2,5.6,2.5,0,34.54,1067.7,101.5,1
115.9,124.2,0,0,0,7.5,5.28,2.8,0,11.55,1292.6,168.7,1
97.7,194.6,1,0,0,7.6,17.04,2.6,1,8.03,1216.9,196,1
96,141.5,0,0,1,6.4,42.9,2.8,0,4,885.7,111.2,0
112.2,144.6,0,0,0,0.9,6.24,2.5,0,19.14,1208.2,87,1
98.1,164.3,1,0,1,4,13.5,2.3,1,18.5,1057.1,101.4,0
82.8,145.6,0,1,1,4.5,33.2,2.6,0,0.8,692.5,122.6,0
118.2,223.6,1,0,1,1.7,15.44,2.3,1,4.4,1139.4,120.7,0
90.9,121.4,0,0,0,7.5,18.3,2.7,0,14.9,851.1,101.5,0
107.3,135.9,1,1,1,8.8,13.44,2.9,0,9.46,733.3,92.7,1
91.8,162.2,0,0,0,5.3,0.3,2.4,1,25,1000,193.1,1
96.7,111.7,1,0,1,6.6,12.8,2.9,1,17.93,978.7,99.2,1
91.8,119.6,1,0,1,9,16.56,2.6,1,20.24,1149.6,90.5,1
91.2,131.1,0,1,1,2.7,22.16,2.8,1,2.53,715.6,111.6,1
95,140,0,0,0,2.3,16,3,0,7.6,1090.1,119.6,0
102,180.2,0,0,0,8.3,29.4,2,0,1,978.8,170.7,0
100,120.9,0,0,0,11.1,14.48,3.1,0,21.12,881.6,174.2,1
104.5,123.1,0,1,1,2.8,14,2.9,0,19.14,847,106.5,1
106.1,186.6,1,0,0,1.5,38.08,3.2,1,13.09,1124.3,174.7,1
95,116.3,0,0,0,13.9,10.6,2.8,1,5.4,522.1,115.6,0
109.1,94,0,1,1,0.7,5.6,2.4,1,3.08,664.6,171.7,1
97.5,152.6,1,0,1,3.5,7.1,2.6,1,19.6,1166.1,166.1,0
106.8,162.2,1,0,1,2.7,29.76,2.8,1,0.55,1168.2,88.3,0
111.2,112.2,1,1,1,13.2,7.44,3.2,0,3.3,1021.2,126.6,1
111.1,174.2,0,0,0,2.8,8.64,2.2,0,17.93,902.7,171.3,1
113.7,165.3,1,0,1,4.4,57.9,2.6,1,28.1,1318.2,133.9,0
94.4,132,0,0,0,2.4,12,3,0,7.15,836.2,125.8,1
96.7,149.3,1,1,1,4.7,53.36,2.8,0,11.22,1164.1,105.1,1
85.8,147.8,0,1,1,6.7,6.9,2.5,0,7.5,877.1,110.7,0
84.3,184.6,0,1,1,4.4,19,2.6,1,36,1117,165.4,0
120.9,125.4,1,1,1,1.2,10.48,2.4,0,7.37,951.6,98.6,1
106.8,171.2,1,1,1,0.4,17.04,3.2,0,11.33,1001.9,187.4,1
99.5,147.9,0,0,0,9,2.6,2.4,0,20,1054.1,172.6,0
87.4,141.9,0,0,0,9.3,44.1,2,1,13.4,724.5,125.4,0
119.9,89.3,0,0,0,9.4,39.2,2.9,0,16.8,741,102.3,0
105.7,171,0,0,1,9.1,9.1,2.4,0,14.2,1072.3,108,0
84.9,115.2,0,0,1,1.5,1.28,2.8,0,13.97,880.6,86.6,1
105.1,126.3,0,0,0,2.8,6.48,2.3,0,5.83,814.4,99.8,1
97,185.7,0,0,0,8.3,5.9,2.7,1,3.6,1004.2,138,0
102.9,188.2,0,0,1,5.3,0.4,2.1,0,12.1,972.7,104.3,1
92.2,114.2,0,0,0,6.2,3.3,2.4,1,21.2,955.4,112.7,0
90.7,179.3,0,1,1,5.9,0.3,2.4,0,3.2,572.5,160.1,0
111.5,142.3,0,0,0,1.1,7.3,2.4,0,1.1,792.8,102.6,0
91,184,0,0,0,0.7,20,2.2,0,1.8,916,156.1,0
92.3,130.7,0,0,1,2,60.24,2.5,0,5.06,1225.2,80.4,1
96.5,141.5,0,0,0,2.5,20.4,2.3,0,8.8,846.2,177.7,0
118.4,154.2,0,0,0,2.7,91.7,3,0,8.8,1123.7,161.7,0
115.3,126.7,0,0,0,1.4,3,2.3,0,5.9,1055.2,147.6,0
85.6,141.9,0,1,1,2.4,2.5,2.1,1,3,1129.7,182.6,0
99.2,154.5,1,0,1,8.1,2.3,2.9,1,1.4,956.1,138.9,0
90.2,159.1,0,0,1,4,15.5,2.1,0,3.5,1030.1,183.8,0
98.6,186,0,1,1,6.3,0.6,2,1,0.1,1329.8,134.3,0
110.7,139.2,0,1,1,8.1,2.4,2.7,1,16.72,1006.7,151.4,1
105.6,157.2,0,0,0,6.1,12.16,2.6,0,0.44,1022.7,177.9,1
99.3,183.3,1,0,1,4.9,11.68,2.3,1,14.52,755.3,89.6,1
106,178.3,0,1,1,3.7,0.1,2.3,0,11.8,963.5,134.5,0
104.7,141.2,1,0,1,13.6,21.44,3.2,1,14.85,962.2,117.9,0
96.2,154.3,0,0,0,15.6,47.5,3,1,9.9,1378.2,115.3,0
93.2,163.5,1,0,0,6.5,8.2,2.7,1,1.5,1318.1,149,1
104.5,174.5,0,0,1,9.1,84.9,2,0,25.3,1299.1,148.3,0
102.2,129.9,1,0,0,2.5,5.12,3,1,16.94,711.8,183.4,1
106.1,154.3,0,0,0,6.3,5.76,2.9,0,22.33,868.9,116.4,1
121.4,174.8,1,1,1,0.8,6.8,2.7,0,0.77,1333.3,187.9,1
113.2,98.3,0,0,0,8,6.72,3,0,6.05,1295.4,177,0
91.1,135.6,0,0,0,1.6,26.08,2.2,0,5.61,992,157.5,1
